"plot_cn","tree_cn","tree","beetles_neigh"
"I.3.257","I.3.257.4.5",4.5,0
"I.3.257","I.3.257.4.6",4.6,0
"I.3.257","I.3.257.4.7",4.7,NA
"I.3.257","I.3.257.5.1",5.1,NA
"I.3.257","I.3.257.5.2",5.2,0
"I.3.257","I.3.257.5.3",5.3,0
"I.3.257","I.3.257.5.4",5.4,0
"I.3.257","I.3.257.5.5",5.5,0
"I.3.257","I.3.257.5.6",5.6,0
"I.3.257","I.3.257.5.7",5.7,NA
"I.3.257","I.3.257.6.1",6.1,NA
"I.3.257","I.3.257.6.2",6.2,0
"I.3.257","I.3.257.6.3",6.3,0
"I.3.257","I.3.257.6.4",6.4,0
"I.3.257","I.3.257.6.5",6.5,0
"I.3.257","I.3.257.6.6",6.6,0
"I.3.257","I.3.257.6.7",6.7,NA
"I.3.257","I.3.257.7.1",7.1,NA
"I.3.257","I.3.257.7.2",7.2,NA
"I.3.257","I.3.257.7.3",7.3,NA
"I.3.257","I.3.257.7.4",7.4,NA
"I.3.257","I.3.257.7.5",7.5,NA
"I.3.257","I.3.257.7.6",7.6,NA
"I.3.257","I.3.257.7.7",7.7,NA
"I.3.258","I.3.258.1.1",1.1,NA
"I.3.258","I.3.258.1.2",1.2,NA
"I.3.258","I.3.258.1.3",1.3,NA
"I.3.258","I.3.258.1.4",1.4,NA
"I.3.258","I.3.258.1.5",1.5,NA
"I.3.258","I.3.258.1.6",1.6,NA
"I.3.258","I.3.258.1.7",1.7,NA
"I.3.258","I.3.258.2.1",2.1,NA
"I.3.258","I.3.258.2.2",2.2,0
"I.3.258","I.3.258.2.3",2.3,0
"I.3.258","I.3.258.2.4",2.4,0
"I.3.258","I.3.258.2.5",2.5,0
"I.3.258","I.3.258.2.6",2.6,0
"I.3.258","I.3.258.2.7",2.7,NA
"I.3.258","I.3.258.3.1",3.1,NA
"I.3.258","I.3.258.3.2",3.2,0
"I.3.258","I.3.258.3.3",3.3,0
"I.3.258","I.3.258.3.4",3.4,0
"I.3.258","I.3.258.3.5",3.5,0
"I.3.258","I.3.258.3.6",3.6,0
"I.3.258","I.3.258.3.7",3.7,NA
"I.3.258","I.3.258.4.1",4.1,NA
"I.3.258","I.3.258.4.2",4.2,0
"I.3.258","I.3.258.4.3",4.3,0
"I.3.258","I.3.258.4.4",4.4,0
"I.3.258","I.3.258.4.5",4.5,0
"I.3.258","I.3.258.4.6",4.6,0
"I.3.258","I.3.258.4.7",4.7,NA
"I.3.258","I.3.258.5.1",5.1,NA
"I.3.258","I.3.258.5.2",5.2,0
"I.3.258","I.3.258.5.3",5.3,0
"I.3.258","I.3.258.5.4",5.4,0
"I.3.258","I.3.258.5.5",5.5,0
"I.3.258","I.3.258.5.6",5.6,0
"I.3.258","I.3.258.5.7",5.7,NA
"I.3.258","I.3.258.6.1",6.1,NA
"I.3.258","I.3.258.6.2",6.2,0
"I.3.258","I.3.258.6.3",6.3,0
"I.3.258","I.3.258.6.4",6.4,0
"I.3.258","I.3.258.6.5",6.5,0
"I.3.258","I.3.258.6.6",6.6,0
"I.3.258","I.3.258.6.7",6.7,NA
"I.3.258","I.3.258.7.1",7.1,NA
"I.3.258","I.3.258.7.2",7.2,NA
"I.3.258","I.3.258.7.3",7.3,NA
"I.3.258","I.3.258.7.4",7.4,NA
"I.3.258","I.3.258.7.5",7.5,NA
"I.3.258","I.3.258.7.6",7.6,NA
"I.3.258","I.3.258.7.7",7.7,NA
"I.3.259","I.3.259.1.1",1.1,NA
"I.3.259","I.3.259.1.2",1.2,NA
"I.3.259","I.3.259.1.3",1.3,NA
"I.3.259","I.3.259.1.4",1.4,NA
"I.3.259","I.3.259.1.5",1.5,NA
"I.3.259","I.3.259.1.6",1.6,NA
"I.3.259","I.3.259.1.7",1.7,NA
"I.3.259","I.3.259.2.1",2.1,NA
"I.3.259","I.3.259.2.2",2.2,0
"I.3.259","I.3.259.2.3",2.3,0
"I.3.259","I.3.259.2.4",2.4,0
"I.3.259","I.3.259.2.5",2.5,0
"I.3.259","I.3.259.2.6",2.6,0
"I.3.259","I.3.259.2.7",2.7,NA
"I.3.259","I.3.259.3.1",3.1,NA
"I.3.259","I.3.259.3.2",3.2,0
"I.3.259","I.3.259.3.3",3.3,0
"I.3.259","I.3.259.3.4",3.4,0
"I.3.259","I.3.259.3.5",3.5,0
"I.3.259","I.3.259.3.6",3.6,0
"I.3.259","I.3.259.3.7",3.7,NA
"I.3.259","I.3.259.4.1",4.1,NA
"I.3.259","I.3.259.4.2",4.2,0
"I.3.259","I.3.259.4.3",4.3,0
"I.3.259","I.3.259.4.4",4.4,0
"I.3.259","I.3.259.4.5",4.5,0
"I.3.259","I.3.259.4.6",4.6,0
"I.3.259","I.3.259.4.7",4.7,NA
"I.3.259","I.3.259.5.1",5.1,NA
"I.3.259","I.3.259.5.2",5.2,0
"I.3.259","I.3.259.5.3",5.3,0
"I.3.259","I.3.259.5.4",5.4,0
"I.3.259","I.3.259.5.5",5.5,0
"I.3.259","I.3.259.5.6",5.6,0
"I.3.259","I.3.259.5.7",5.7,NA
"I.3.259","I.3.259.6.1",6.1,NA
"I.3.259","I.3.259.6.2",6.2,0
"I.3.259","I.3.259.6.3",6.3,0
"I.3.259","I.3.259.6.4",6.4,0
"I.3.259","I.3.259.6.5",6.5,0
"I.3.259","I.3.259.6.6",6.6,0
"I.3.259","I.3.259.6.7",6.7,NA
"I.3.259","I.3.259.7.1",7.1,NA
"I.3.259","I.3.259.7.2",7.2,NA
"I.3.259","I.3.259.7.3",7.3,NA
"I.3.259","I.3.259.7.4",7.4,NA
"I.3.259","I.3.259.7.5",7.5,NA
"I.3.259","I.3.259.7.6",7.6,NA
"I.3.259","I.3.259.7.7",7.7,NA
"I.3.260","I.3.260.1.1",1.1,NA
"I.3.260","I.3.260.1.2",1.2,NA
"I.3.260","I.3.260.1.3",1.3,NA
"I.3.260","I.3.260.1.4",1.4,NA
"I.3.260","I.3.260.1.5",1.5,NA
"I.3.260","I.3.260.1.6",1.6,NA
"I.3.260","I.3.260.1.7",1.7,NA
"I.3.260","I.3.260.2.1",2.1,NA
"I.3.260","I.3.260.2.2",2.2,0
"I.3.260","I.3.260.2.3",2.3,0
"I.3.260","I.3.260.2.4",2.4,0
"I.3.260","I.3.260.2.5",2.5,0
"I.3.260","I.3.260.2.6",2.6,0
"I.3.260","I.3.260.2.7",2.7,NA
"I.3.260","I.3.260.3.1",3.1,NA
"I.3.260","I.3.260.3.2",3.2,0
"I.3.260","I.3.260.3.3",3.3,0
"I.3.260","I.3.260.3.4",3.4,0
"I.3.260","I.3.260.3.5",3.5,0
"I.3.260","I.3.260.3.6",3.6,0
"I.3.260","I.3.260.3.7",3.7,NA
"I.3.260","I.3.260.4.1",4.1,NA
"I.3.260","I.3.260.4.2",4.2,0
"I.3.260","I.3.260.4.3",4.3,0
"I.3.260","I.3.260.4.4",4.4,0
"I.3.260","I.3.260.4.5",4.5,0
"I.3.260","I.3.260.4.6",4.6,0
"I.3.260","I.3.260.4.7",4.7,NA
"I.3.260","I.3.260.5.1",5.1,NA
"I.3.260","I.3.260.5.2",5.2,0
"I.3.260","I.3.260.5.3",5.3,0
"I.3.260","I.3.260.5.4",5.4,0
"I.3.260","I.3.260.5.5",5.5,0
"I.3.260","I.3.260.5.6",5.6,0
"I.3.260","I.3.260.5.7",5.7,NA
"I.3.260","I.3.260.6.1",6.1,NA
"I.3.260","I.3.260.6.2",6.2,0
"I.3.260","I.3.260.6.3",6.3,0
"I.3.260","I.3.260.6.4",6.4,0
"I.3.260","I.3.260.6.5",6.5,0
"I.3.260","I.3.260.6.6",6.6,0
"I.3.260","I.3.260.6.7",6.7,NA
"I.3.260","I.3.260.7.1",7.1,NA
"I.3.260","I.3.260.7.2",7.2,NA
"I.3.260","I.3.260.7.3",7.3,NA
"I.3.260","I.3.260.7.4",7.4,NA
"I.3.260","I.3.260.7.5",7.5,NA
"I.3.260","I.3.260.7.6",7.6,NA
"I.3.260","I.3.260.7.7",7.7,NA
"I.3.261","I.3.261.1.1",1.1,NA
"I.3.261","I.3.261.1.2",1.2,NA
"I.3.261","I.3.261.1.3",1.3,NA
"I.3.261","I.3.261.1.4",1.4,NA
"I.3.261","I.3.261.1.5",1.5,NA
"I.3.261","I.3.261.1.6",1.6,NA
"I.3.261","I.3.261.1.7",1.7,NA
"I.3.261","I.3.261.2.1",2.1,NA
"I.3.261","I.3.261.2.2",2.2,0
"I.3.261","I.3.261.2.3",2.3,0
"I.3.261","I.3.261.2.4",2.4,0
"I.3.261","I.3.261.2.5",2.5,0
"I.3.261","I.3.261.2.6",2.6,0
"I.3.261","I.3.261.2.7",2.7,NA
"I.3.261","I.3.261.3.1",3.1,NA
"I.3.261","I.3.261.3.2",3.2,0
"I.3.261","I.3.261.3.3",3.3,0
"I.3.261","I.3.261.3.4",3.4,0
"I.3.261","I.3.261.3.5",3.5,0
"I.3.261","I.3.261.3.6",3.6,0
"I.3.261","I.3.261.3.7",3.7,NA
"I.3.261","I.3.261.4.1",4.1,NA
"I.3.261","I.3.261.4.2",4.2,0
"I.3.261","I.3.261.4.3",4.3,0
"I.3.261","I.3.261.4.4",4.4,0
"I.3.261","I.3.261.4.5",4.5,0
"I.3.261","I.3.261.4.6",4.6,0
"I.3.261","I.3.261.4.7",4.7,NA
"I.3.261","I.3.261.5.1",5.1,NA
"I.3.261","I.3.261.5.2",5.2,0
"I.3.261","I.3.261.5.3",5.3,0
"I.3.261","I.3.261.5.4",5.4,0
"I.3.261","I.3.261.5.5",5.5,0
"I.3.261","I.3.261.5.6",5.6,0
"I.3.261","I.3.261.5.7",5.7,NA
"I.3.261","I.3.261.6.1",6.1,NA
"I.3.261","I.3.261.6.2",6.2,0
"I.3.261","I.3.261.6.3",6.3,0
"I.3.261","I.3.261.6.4",6.4,0
"I.3.261","I.3.261.6.5",6.5,0
"I.3.261","I.3.261.6.6",6.6,0
"I.3.261","I.3.261.6.7",6.7,NA
"I.3.261","I.3.261.7.1",7.1,NA
"I.3.261","I.3.261.7.2",7.2,NA
"I.3.261","I.3.261.7.3",7.3,NA
"I.3.261","I.3.261.7.4",7.4,NA
"I.3.261","I.3.261.7.5",7.5,NA
"I.3.261","I.3.261.7.6",7.6,NA
"I.3.261","I.3.261.7.7",7.7,NA
"I.3.262","I.3.262.1.1",1.1,NA
"I.3.262","I.3.262.1.2",1.2,NA
"I.3.262","I.3.262.1.3",1.3,NA
"I.3.262","I.3.262.1.4",1.4,NA
"I.3.262","I.3.262.1.5",1.5,NA
"I.3.262","I.3.262.1.6",1.6,NA
"I.3.262","I.3.262.1.7",1.7,NA
"I.3.262","I.3.262.2.1",2.1,NA
"I.3.262","I.3.262.2.2",2.2,0
"I.3.262","I.3.262.2.3",2.3,0
"I.3.262","I.3.262.2.4",2.4,0
"I.3.262","I.3.262.2.5",2.5,0
"I.3.262","I.3.262.2.6",2.6,0
"I.3.262","I.3.262.2.7",2.7,NA
"I.3.262","I.3.262.3.1",3.1,NA
"I.3.262","I.3.262.3.2",3.2,0
"I.3.262","I.3.262.3.3",3.3,0
"I.3.262","I.3.262.3.4",3.4,0
"I.3.262","I.3.262.3.5",3.5,0
"I.3.262","I.3.262.3.6",3.6,0
"I.3.262","I.3.262.3.7",3.7,NA
"I.3.262","I.3.262.4.1",4.1,NA
"I.3.262","I.3.262.4.2",4.2,0
"I.3.262","I.3.262.4.3",4.3,0
"I.3.262","I.3.262.4.4",4.4,0
"I.3.262","I.3.262.4.5",4.5,0
"I.3.262","I.3.262.4.6",4.6,0
"I.3.262","I.3.262.4.7",4.7,NA
"I.3.262","I.3.262.5.1",5.1,NA
"I.3.262","I.3.262.5.2",5.2,0
"I.3.262","I.3.262.5.3",5.3,0
"I.3.262","I.3.262.5.4",5.4,0
"I.3.262","I.3.262.5.5",5.5,0
"I.3.262","I.3.262.5.6",5.6,0
"I.3.262","I.3.262.5.7",5.7,NA
"I.3.262","I.3.262.6.1",6.1,NA
"I.3.262","I.3.262.6.2",6.2,0
"I.3.262","I.3.262.6.3",6.3,0
"I.3.262","I.3.262.6.4",6.4,0
"I.3.262","I.3.262.6.5",6.5,0
"I.3.262","I.3.262.6.6",6.6,0
"I.3.262","I.3.262.6.7",6.7,NA
"I.3.262","I.3.262.7.1",7.1,NA
"I.3.262","I.3.262.7.2",7.2,NA
"I.3.262","I.3.262.7.3",7.3,NA
"I.3.262","I.3.262.7.4",7.4,NA
"I.3.262","I.3.262.7.5",7.5,NA
"I.3.262","I.3.262.7.6",7.6,NA
"I.3.262","I.3.262.7.7",7.7,NA
"I.3.263","I.3.263.1.1",1.1,NA
"I.3.263","I.3.263.1.2",1.2,NA
"I.3.263","I.3.263.1.3",1.3,NA
"I.3.263","I.3.263.1.4",1.4,NA
"I.3.263","I.3.263.1.5",1.5,NA
"I.3.263","I.3.263.1.6",1.6,NA
"I.3.263","I.3.263.1.7",1.7,NA
"I.3.263","I.3.263.2.1",2.1,NA
"I.3.263","I.3.263.2.2",2.2,0
"I.3.263","I.3.263.2.3",2.3,0
"I.3.263","I.3.263.2.4",2.4,0
"I.3.263","I.3.263.2.5",2.5,0
"I.3.263","I.3.263.2.6",2.6,0
"I.3.263","I.3.263.2.7",2.7,NA
"I.3.263","I.3.263.3.1",3.1,NA
"I.3.263","I.3.263.3.2",3.2,0
"I.3.263","I.3.263.3.3",3.3,0
"I.3.263","I.3.263.3.4",3.4,0
"I.3.263","I.3.263.3.5",3.5,0
"I.3.263","I.3.263.3.6",3.6,0
"I.3.263","I.3.263.3.7",3.7,NA
"I.3.263","I.3.263.4.1",4.1,NA
"I.3.263","I.3.263.4.2",4.2,0
"I.3.263","I.3.263.4.3",4.3,0
"I.3.263","I.3.263.4.4",4.4,0
"I.3.263","I.3.263.4.5",4.5,0
"I.3.263","I.3.263.4.6",4.6,0
"I.3.263","I.3.263.4.7",4.7,NA
"I.3.263","I.3.263.5.1",5.1,NA
"I.3.263","I.3.263.5.2",5.2,0
"I.3.263","I.3.263.5.3",5.3,0
"I.3.263","I.3.263.5.4",5.4,0
"I.3.263","I.3.263.5.5",5.5,0
"I.3.263","I.3.263.5.6",5.6,0
"I.3.263","I.3.263.5.7",5.7,NA
"I.3.263","I.3.263.6.1",6.1,NA
"I.3.263","I.3.263.6.2",6.2,0
"I.3.263","I.3.263.6.3",6.3,0
"I.3.263","I.3.263.6.4",6.4,0
"I.3.263","I.3.263.6.5",6.5,0
"I.3.263","I.3.263.6.6",6.6,0
"I.3.263","I.3.263.6.7",6.7,NA
"I.3.263","I.3.263.7.1",7.1,NA
"I.3.263","I.3.263.7.2",7.2,NA
"I.3.263","I.3.263.7.3",7.3,NA
"I.3.263","I.3.263.7.4",7.4,NA
"I.3.263","I.3.263.7.5",7.5,NA
"I.3.263","I.3.263.7.6",7.6,NA
"I.3.263","I.3.263.7.7",7.7,NA
"I.3.264","I.3.264.1.1",1.1,NA
"I.3.264","I.3.264.1.2",1.2,NA
"I.3.264","I.3.264.1.3",1.3,NA
"I.3.264","I.3.264.1.4",1.4,NA
"I.3.264","I.3.264.1.5",1.5,NA
"I.3.264","I.3.264.1.6",1.6,NA
"I.3.264","I.3.264.1.7",1.7,NA
"I.3.264","I.3.264.2.1",2.1,NA
"I.3.264","I.3.264.2.2",2.2,0
"I.3.264","I.3.264.2.3",2.3,0
"I.3.264","I.3.264.2.4",2.4,0
"I.3.264","I.3.264.2.5",2.5,0
"I.3.264","I.3.264.2.6",2.6,0
"I.3.264","I.3.264.2.7",2.7,NA
"I.3.264","I.3.264.3.1",3.1,NA
"I.3.264","I.3.264.3.2",3.2,0
"I.3.264","I.3.264.3.3",3.3,0
"I.3.264","I.3.264.3.4",3.4,0
"I.3.264","I.3.264.3.5",3.5,0
"I.3.264","I.3.264.3.6",3.6,0
"I.3.264","I.3.264.3.7",3.7,NA
"I.3.264","I.3.264.4.1",4.1,NA
"I.3.264","I.3.264.4.2",4.2,0
"I.3.264","I.3.264.4.3",4.3,0
"I.3.264","I.3.264.4.4",4.4,0
"I.3.264","I.3.264.4.5",4.5,0
"I.3.264","I.3.264.4.6",4.6,0
"I.3.264","I.3.264.4.7",4.7,NA
"I.3.264","I.3.264.5.1",5.1,NA
"I.3.264","I.3.264.5.2",5.2,0
"I.3.264","I.3.264.5.3",5.3,0
"I.3.264","I.3.264.5.4",5.4,0
"I.3.264","I.3.264.5.5",5.5,0
"I.3.264","I.3.264.5.6",5.6,0
"I.3.264","I.3.264.5.7",5.7,NA
"I.3.264","I.3.264.6.1",6.1,NA
"I.3.264","I.3.264.6.2",6.2,0
"I.3.264","I.3.264.6.3",6.3,0
"I.3.264","I.3.264.6.4",6.4,0
"I.3.264","I.3.264.6.5",6.5,0
"I.3.264","I.3.264.6.6",6.6,0
"I.3.264","I.3.264.6.7",6.7,NA
"I.3.264","I.3.264.7.1",7.1,NA
"I.3.264","I.3.264.7.2",7.2,NA
"I.3.264","I.3.264.7.3",7.3,NA
"I.3.264","I.3.264.7.4",7.4,NA
"I.3.264","I.3.264.7.5",7.5,NA
"I.3.264","I.3.264.7.6",7.6,NA
"I.3.264","I.3.264.7.7",7.7,NA
"I.3.265","I.3.265.1.1",1.1,NA
"I.3.265","I.3.265.1.2",1.2,NA
"I.3.265","I.3.265.1.3",1.3,NA
"I.3.265","I.3.265.1.4",1.4,NA
"I.3.265","I.3.265.1.5",1.5,NA
"I.3.265","I.3.265.1.6",1.6,NA
"I.3.265","I.3.265.1.7",1.7,NA
"I.3.265","I.3.265.2.1",2.1,NA
"I.3.265","I.3.265.2.2",2.2,2
"I.3.265","I.3.265.2.3",2.3,2
"I.3.265","I.3.265.2.4",2.4,0
"I.3.265","I.3.265.2.5",2.5,1
"I.3.265","I.3.265.2.6",2.6,0
"I.3.265","I.3.265.2.7",2.7,NA
"I.3.265","I.3.265.3.1",3.1,NA
"I.3.265","I.3.265.3.2",3.2,0
"I.3.265","I.3.265.3.3",3.3,1
"I.3.265","I.3.265.3.4",3.4,1
"I.3.265","I.3.265.3.5",3.5,1
"I.3.265","I.3.265.3.6",3.6,0
"I.3.265","I.3.265.3.7",3.7,NA
"I.3.265","I.3.265.4.1",4.1,NA
"I.3.265","I.3.265.4.2",4.2,0
"I.3.265","I.3.265.4.3",4.3,0
"I.3.265","I.3.265.4.4",4.4,0
"I.3.265","I.3.265.4.5",4.5,0
"I.3.265","I.3.265.4.6",4.6,0
"I.3.265","I.3.265.4.7",4.7,NA
"I.3.265","I.3.265.5.1",5.1,NA
"I.3.265","I.3.265.5.2",5.2,0
"I.3.265","I.3.265.5.3",5.3,0
"I.3.265","I.3.265.5.4",5.4,0
"I.3.265","I.3.265.5.5",5.5,0
"I.3.265","I.3.265.5.6",5.6,0
"I.3.265","I.3.265.5.7",5.7,NA
"I.3.265","I.3.265.6.1",6.1,NA
"I.3.265","I.3.265.6.2",6.2,0
"I.3.265","I.3.265.6.3",6.3,0
"I.3.265","I.3.265.6.4",6.4,0
"I.3.265","I.3.265.6.5",6.5,0
"I.3.265","I.3.265.6.6",6.6,0
"I.3.265","I.3.265.6.7",6.7,NA
"I.3.265","I.3.265.7.1",7.1,NA
"I.3.265","I.3.265.7.2",7.2,NA
"I.3.265","I.3.265.7.3",7.3,NA
"I.3.265","I.3.265.7.4",7.4,NA
"I.3.265","I.3.265.7.5",7.5,NA
"I.3.265","I.3.265.7.6",7.6,NA
"I.3.265","I.3.265.7.7",7.7,NA
"I.3.266","I.3.266.1.1",1.1,NA
"I.3.266","I.3.266.1.2",1.2,NA
"I.3.266","I.3.266.1.3",1.3,NA
"I.3.266","I.3.266.1.4",1.4,NA
"I.3.266","I.3.266.1.5",1.5,NA
"I.3.266","I.3.266.1.6",1.6,NA
"I.3.266","I.3.266.1.7",1.7,NA
"I.3.266","I.3.266.2.1",2.1,NA
"I.3.266","I.3.266.2.2",2.2,0
"I.3.266","I.3.266.2.3",2.3,0
"I.3.266","I.3.266.2.4",2.4,0
"I.3.266","I.3.266.2.5",2.5,0
"I.3.266","I.3.266.2.6",2.6,0
"I.3.266","I.3.266.2.7",2.7,NA
"I.3.266","I.3.266.3.1",3.1,NA
"I.3.266","I.3.266.3.2",3.2,0
"I.3.266","I.3.266.3.3",3.3,0
"I.3.266","I.3.266.3.4",3.4,0
"I.3.266","I.3.266.3.5",3.5,0
"I.3.266","I.3.266.3.6",3.6,0
"I.3.266","I.3.266.3.7",3.7,NA
"I.3.266","I.3.266.4.1",4.1,NA
"I.3.266","I.3.266.4.2",4.2,0
"I.3.266","I.3.266.4.3",4.3,0
"I.3.266","I.3.266.4.4",4.4,0
"I.3.266","I.3.266.4.5",4.5,0
"I.3.266","I.3.266.4.6",4.6,0
"I.3.266","I.3.266.4.7",4.7,NA
"I.3.266","I.3.266.5.1",5.1,NA
"I.3.266","I.3.266.5.2",5.2,0
"I.3.266","I.3.266.5.3",5.3,0
"I.3.266","I.3.266.5.4",5.4,0
"I.3.266","I.3.266.5.5",5.5,0
"I.3.266","I.3.266.5.6",5.6,0
"I.3.266","I.3.266.5.7",5.7,NA
"I.3.266","I.3.266.6.1",6.1,NA
"I.3.266","I.3.266.6.2",6.2,0
"I.3.266","I.3.266.6.3",6.3,0
"I.3.266","I.3.266.6.4",6.4,0
"I.3.266","I.3.266.6.5",6.5,0
"I.3.266","I.3.266.6.6",6.6,0
"I.3.266","I.3.266.6.7",6.7,NA
"I.3.266","I.3.266.7.1",7.1,NA
"I.3.266","I.3.266.7.2",7.2,NA
"I.3.266","I.3.266.7.3",7.3,NA
"I.3.266","I.3.266.7.4",7.4,NA
"I.3.266","I.3.266.7.5",7.5,NA
"I.3.266","I.3.266.7.6",7.6,NA
"I.3.266","I.3.266.7.7",7.7,NA
"I.3.267","I.3.267.1.1",1.1,NA
"I.3.267","I.3.267.1.2",1.2,NA
"I.3.267","I.3.267.1.3",1.3,NA
"I.3.267","I.3.267.1.4",1.4,NA
"I.3.267","I.3.267.1.5",1.5,NA
"I.3.267","I.3.267.1.6",1.6,NA
"I.3.267","I.3.267.1.7",1.7,NA
"I.3.267","I.3.267.2.1",2.1,NA
"I.3.267","I.3.267.2.2",2.2,2
"I.3.267","I.3.267.2.3",2.3,2
"I.3.267","I.3.267.2.4",2.4,4
"I.3.267","I.3.267.2.5",2.5,3
"I.3.267","I.3.267.2.6",2.6,3
"I.3.267","I.3.267.2.7",2.7,NA
"I.3.267","I.3.267.3.1",3.1,NA
"I.3.267","I.3.267.3.2",3.2,2
"I.3.267","I.3.267.3.3",3.3,1
"I.3.267","I.3.267.3.4",3.4,2
"I.3.267","I.3.267.3.5",3.5,1
"I.3.267","I.3.267.3.6",3.6,1
"I.3.267","I.3.267.3.7",3.7,NA
"I.3.267","I.3.267.4.1",4.1,NA
"I.3.267","I.3.267.4.2",4.2,2
"I.3.267","I.3.267.4.3",4.3,0
"I.3.267","I.3.267.4.4",4.4,0
"I.3.267","I.3.267.4.5",4.5,0
"I.3.267","I.3.267.4.6",4.6,1
"I.3.267","I.3.267.4.7",4.7,NA
"I.3.267","I.3.267.5.1",5.1,NA
"I.3.267","I.3.267.5.2",5.2,3
"I.3.267","I.3.267.5.3",5.3,2
"I.3.267","I.3.267.5.4",5.4,1
"I.3.267","I.3.267.5.5",5.5,1
"I.3.267","I.3.267.5.6",5.6,1
"I.3.267","I.3.267.5.7",5.7,NA
"I.3.267","I.3.267.6.1",6.1,NA
"I.3.267","I.3.267.6.2",6.2,3
"I.3.267","I.3.267.6.3",6.3,3
"I.3.267","I.3.267.6.4",6.4,2
"I.3.267","I.3.267.6.5",6.5,2
"I.3.267","I.3.267.6.6",6.6,3
"I.3.267","I.3.267.6.7",6.7,NA
"I.3.267","I.3.267.7.1",7.1,NA
"I.3.267","I.3.267.7.2",7.2,NA
"I.3.267","I.3.267.7.3",7.3,NA
"I.3.267","I.3.267.7.4",7.4,NA
"I.3.267","I.3.267.7.5",7.5,NA
"I.3.267","I.3.267.7.6",7.6,NA
"I.3.267","I.3.267.7.7",7.7,NA
"I.3.268","I.3.268.1.1",1.1,NA
"I.3.268","I.3.268.1.2",1.2,NA
"I.3.268","I.3.268.1.3",1.3,NA
"I.3.268","I.3.268.1.4",1.4,NA
"I.3.268","I.3.268.1.5",1.5,NA
"I.3.268","I.3.268.1.6",1.6,NA
"I.3.268","I.3.268.1.7",1.7,NA
"I.3.268","I.3.268.2.1",2.1,NA
"I.3.268","I.3.268.2.2",2.2,0
"I.3.268","I.3.268.2.3",2.3,0
"I.3.268","I.3.268.2.4",2.4,0
"I.3.268","I.3.268.2.5",2.5,0
"I.3.268","I.3.268.2.6",2.6,1
"I.3.268","I.3.268.2.7",2.7,NA
"I.3.268","I.3.268.3.1",3.1,NA
"I.3.268","I.3.268.3.2",3.2,0
"I.3.268","I.3.268.3.3",3.3,0
"I.3.268","I.3.268.3.4",3.4,0
"I.3.268","I.3.268.3.5",3.5,0
"I.3.268","I.3.268.3.6",3.6,1
"I.3.268","I.3.268.3.7",3.7,NA
"I.3.268","I.3.268.4.1",4.1,NA
"I.3.268","I.3.268.4.2",4.2,0
"I.3.268","I.3.268.4.3",4.3,0
"I.3.268","I.3.268.4.4",4.4,0
"I.3.268","I.3.268.4.5",4.5,0
"I.3.268","I.3.268.4.6",4.6,2
"I.3.268","I.3.268.4.7",4.7,NA
"I.3.268","I.3.268.5.1",5.1,NA
"I.3.268","I.3.268.5.2",5.2,0
"I.3.268","I.3.268.5.3",5.3,0
"I.3.268","I.3.268.5.4",5.4,1
"I.3.268","I.3.268.5.5",5.5,2
"I.3.268","I.3.268.5.6",5.6,4
"I.3.268","I.3.268.5.7",5.7,NA
"I.3.268","I.3.268.6.1",6.1,NA
"I.3.268","I.3.268.6.2",6.2,0
"I.3.268","I.3.268.6.3",6.3,1
"I.3.268","I.3.268.6.4",6.4,3
"I.3.268","I.3.268.6.5",6.5,4
"I.3.268","I.3.268.6.6",6.6,6
"I.3.268","I.3.268.6.7",6.7,NA
"I.3.268","I.3.268.7.1",7.1,NA
"I.3.268","I.3.268.7.2",7.2,NA
"I.3.268","I.3.268.7.3",7.3,NA
"I.3.268","I.3.268.7.4",7.4,NA
"I.3.268","I.3.268.7.5",7.5,NA
"I.3.268","I.3.268.7.6",7.6,NA
"I.3.268","I.3.268.7.7",7.7,NA
"I.3.269","I.3.269.1.1",1.1,NA
"I.3.269","I.3.269.1.2",1.2,NA
"I.3.269","I.3.269.1.3",1.3,NA
"I.3.269","I.3.269.1.4",1.4,NA
"I.3.269","I.3.269.1.5",1.5,NA
"I.3.269","I.3.269.1.6",1.6,NA
"I.3.269","I.3.269.1.7",1.7,NA
"I.3.269","I.3.269.2.1",2.1,NA
"I.3.269","I.3.269.2.2",2.2,2
"I.3.269","I.3.269.2.3",2.3,1
"I.3.269","I.3.269.2.4",2.4,0
"I.3.269","I.3.269.2.5",2.5,0
"I.3.269","I.3.269.2.6",2.6,0
"I.3.269","I.3.269.2.7",2.7,NA
"I.3.269","I.3.269.3.1",3.1,NA
"I.3.269","I.3.269.3.2",3.2,0
"I.3.269","I.3.269.3.3",3.3,1
"I.3.269","I.3.269.3.4",3.4,0
"I.3.269","I.3.269.3.5",3.5,0
"I.3.269","I.3.269.3.6",3.6,0
"I.3.269","I.3.269.3.7",3.7,NA
"I.3.269","I.3.269.4.1",4.1,NA
"I.3.269","I.3.269.4.2",4.2,1
"I.3.269","I.3.269.4.3",4.3,1
"I.3.269","I.3.269.4.4",4.4,0
"I.3.269","I.3.269.4.5",4.5,0
"I.3.269","I.3.269.4.6",4.6,0
"I.3.269","I.3.269.4.7",4.7,NA
"I.3.269","I.3.269.5.1",5.1,NA
"I.3.269","I.3.269.5.2",5.2,0
"I.3.269","I.3.269.5.3",5.3,0
"I.3.269","I.3.269.5.4",5.4,0
