"species","sample_id","term","est","se","lower","upper"
"ACSA","ACSA_286_5","Kmax",1.37908873213028,0.0220554985625371,1.33589827023064,1.4224795015875
"ACSA","ACSA_286_5","slope",119.718903879187,9.78602207840801,100.59785153023,138.92465580248
"ACSA","ACSA_286_5","p50",-4.24095843701713,0.0194851626885591,-4.27916334253759,-4.2027528982899
"ACSA","ACSA_286_5","p12",-3.82489420235356,0.0430486031838489,-3.89997619347194,-3.73128695662146
"ACSA","ACSA_286_5","p88",-4.6570226716807,0.0367241427580539,-4.73786981980372,-4.59365681155105
"ACSA","ACSA_413_1","Kmax",1.36061581565244,0.0769188111552131,1.20898371695119,1.51150310226379
"ACSA","ACSA_413_1","slope",197.864297030972,67.5082741182204,65.3094150468298,330.264933524123
"ACSA","ACSA_413_1","p50",-2.47858929238654,0.0685851075476869,-2.61228006742769,-2.34315119535354
"ACSA","ACSA_413_1","p12",-2.22684729110241,4.72144677648278,-2.36153766038333,-1.78504167249513
"ACSA","ACSA_413_1","p88",-2.73033129367067,4.72277744211164,-3.28483505186271,-2.52301030768261
"ACSA","ACSA_413_2","Kmax",0.764802124278593,0.00658045502860983,0.751906212065068,0.777680066826186
"ACSA","ACSA_413_2","slope",176.645324499107,10.1621706651171,156.65510897393,196.57848320017
"ACSA","ACSA_413_2","p50",-3.97160658786224,0.0074534779421319,-3.98620185116609,-3.95697707286425
"ACSA","ACSA_413_2","p12",-3.68962485832313,0.0209679663386456,-3.72739024210495,-3.64492592052509
"ACSA","ACSA_413_2","p88",-4.25358831740135,0.014553763627923,-4.28511566132055,-4.22822160322608
"ACSA","ACSA_413_3","Kmax",1.32456113174227,0.0178623253522337,1.28945568058632,1.35972096820797
"ACSA","ACSA_413_3","slope",95.4343302134278,5.46201409530357,84.6253395583611,106.102363915892
"ACSA","ACSA_413_3","p50",-4.26311548562312,0.0173801834574837,-4.29723558853967,-4.22919096699758
"ACSA","ACSA_413_3","p12",-3.74117800247781,0.0381586163398479,-3.81009492065186,-3.66016415066438
"ACSA","ACSA_413_3","p88",-4.78505296876843,0.0313705810341877,-4.85187235926501,-4.72874322868863
"ACSA","ACSA_413_4","Kmax",1.14936000312718,0.0217104368337786,1.10674830880565,1.191716687194
"ACSA","ACSA_413_4","slope",86.659883152064,6.72915102800644,73.515475362092,99.9044038851406
"ACSA","ACSA_413_4","p50",-4.41884480398061,0.0247821300465148,-4.4671671380606,-4.37001261484895
"ACSA","ACSA_413_4","p12",-3.84406034425718,0.0581255276935209,-3.94639194182004,-3.71861209490116
"ACSA","ACSA_413_4","p88",-4.99362926370405,0.0450502294424943,-5.09243484019345,-4.91567775360435
"ACSA","ACSA_413_5","Kmax",1.26876949994057,0.0230674339109935,1.22357696124122,1.31421192868351
"ACSA","ACSA_413_5","slope",114.102026487483,9.18909258845052,96.079829533696,132.166878240941
"ACSA","ACSA_413_5","p50",-4.05829388738325,0.0195552208553722,-4.09669818579265,-4.01994893938701
"ACSA","ACSA_413_5","p12",-3.621748142749,0.0454881915417464,-3.70101540333005,-3.52306420973974
"ACSA","ACSA_413_5","p88",-4.4948396320175,0.0360345708700201,-4.57426568452044,-4.4329460963984
"BEPA","BEPA_155_1","Kmax",1.00293899675432,0.00408919048802846,0.99492520045417,1.01096274776569
"BEPA","BEPA_155_1","slope",292.114710061739,10.6239446288447,271.262720799415,312.908351077355
"BEPA","BEPA_155_1","p50",-2.51082171770175,0.00346795640809215,-2.51763351201899,-2.5040068301538
"BEPA","BEPA_155_1","p12",-2.34030392999182,0.00728855336756917,-2.35379521182399,-2.32522090493073
"BEPA","BEPA_155_1","p88",-2.68133950541168,0.00697510220125862,-2.69568943967387,-2.6683494862595
"BEPA","BEPA_155_2","Kmax",0.0467825166783201,0.000612031690822407,0.0455816708656537,0.0479852783863882
"BEPA","BEPA_155_2","slope",169.278774394313,12.9249194662253,143.954459502051,194.607585025953
"BEPA","BEPA_155_2","p50",-2.52349481434891,0.0129012924774503,-2.54875378960234,-2.4981738557606
"BEPA","BEPA_155_2","p12",-2.22924200979334,0.0278627902732591,-2.27803245360805,-2.16873427898893
"BEPA","BEPA_155_2","p88",-2.81774761890447,0.0248491412021244,-2.87177635842262,-2.77458505605536
"BEPA","BEPA_155_3","Kmax",0.658901343877512,0.00702594013244315,0.645105114242976,0.672686095370227
"BEPA","BEPA_155_3","slope",391.593594097475,38.7874225635129,315.515167861329,467.479072683046
"BEPA","BEPA_155_3","p50",-2.30507991679168,0.00718960701558247,-2.31918166512699,-2.29102751158995
"BEPA","BEPA_155_3","p12",-2.1778797917946,0.0153559326065517,-2.20393180608841,-2.14347531736017
"BEPA","BEPA_155_3","p88",-2.43228004178876,0.0146204092194475,-2.46515882069374,-2.40782752398717
"BEPA","BEPA_155_4","Kmax",1.25779953582555,0.00963070593792075,1.2389231648541,1.2765305272384
"BEPA","BEPA_155_4","slope",371.395364104961,26.5219433870755,319.524237529368,423.271561823468
"BEPA","BEPA_155_4","p50",-2.31481760947094,0.00548549151507552,-2.32558506711983,-2.30407609497247
"BEPA","BEPA_155_4","p12",-2.18069974228297,0.0114819278719057,-2.20106659575116,-2.15607827669516
"BEPA","BEPA_155_4","p88",-2.4489354766589,0.0109411804916668,-2.47246673182771,-2.42977986671413
"BEPA","BEPA_216_3","Kmax",0.431730261157554,0.00981228279570088,0.412403865177146,0.450872035766567
"BEPA","BEPA_216_3","slope",209.658172911412,21.8834946710081,166.426927650855,252.312004023617
"BEPA","BEPA_216_3","p50",-2.46093850408079,0.0136385380262327,-2.48779922298966,-2.43420810084059
"BEPA","BEPA_216_3","p12",-2.2233577151921,0.0316559537235876,-2.27637955357543,-2.15187165878196
"BEPA","BEPA_216_3","p88",-2.69851929296949,0.0269414953075638,-2.75990000996758,-2.65424750858364
"BEPA","BEPA_395_1","Kmax",0.916897965750096,0.028329925299073,0.861054682751275,0.972274566402503
"BEPA","BEPA_395_1","slope",409.658242603034,201.821029946938,13.6115078477026,804.33858189999
"BEPA","BEPA_395_1","p50",-2.24773881406255,0.0411405012231357,-2.32845937844909,-2.16737923926277
"BEPA","BEPA_395_1","p12",-2.12614781713607,672.87675321097,-2.30249928996026,-1.48021830050806
"BEPA","BEPA_395_1","p88",-2.36932981098904,672.877272052731,-2.88880015739602,-2.33236415878813
"BEPA","BEPA_395_2","Kmax",2.52627559737177,0.0485593369739406,2.43089961082992,2.62216868214165
"BEPA","BEPA_395_2","slope",272.302666804331,26.6878829466456,219.699807340837,324.472407508479
"BEPA","BEPA_395_2","p50",-2.06941612572129,0.00947952547050662,-2.08796849672467,-2.05083687445639
"BEPA","BEPA_395_2","p12",-1.88649190135794,0.0239214777643525,-1.92706534883404,-1.8329729774129
"BEPA","BEPA_395_2","p88",-2.25234035008464,0.017518491682654,-2.29275458837327,-2.22357438168012
"BEPA","BEPA_395_3","Kmax",0.772519955723024,0.0107245780368268,0.751467009503702,0.793454928353381
"BEPA","BEPA_395_3","slope",317.157432676202,32.2211926889722,253.74175042864,380.430134884327
"BEPA","BEPA_395_3","p50",-2.34242400425255,0.00912024984114763,-2.36033606395807,-2.32465408196222
"BEPA","BEPA_395_3","p12",-2.18537028586119,0.0197456109391965,-2.21887614150584,-2.14091598204401
"BEPA","BEPA_395_3","p88",-2.49947772264391,0.0182037035668877,-2.54059511900653,-2.46887087552647
"BEPA","BEPA_395_4","Kmax",1.0137710050022,0.0178101781488804,0.978675645195456,1.04864201287914
"BEPA","BEPA_395_4","slope",190.725926825457,16.0496390477569,159.286676630883,222.386526790292
"BEPA","BEPA_395_4","p50",-2.29063960796766,0.0124894089759605,-2.31505867163044,-2.26607830781732
"BEPA","BEPA_395_4","p12",-2.02947556516377,0.0281871389987574,-2.07872328809175,-1.96793152847363
"BEPA","BEPA_395_4","p88",-2.55180365077155,0.0232742489271938,-2.60312281570729,-2.51201054085265
"BEPA","BEPA_395_5","Kmax",2.12685396678941,0.0373601121489908,2.05376388698696,2.19997772878761
"BEPA","BEPA_395_5","slope",449.370945283488,48.5932593838847,354.161477242669,544.528716996001
"BEPA","BEPA_395_5","p50",-2.12912604555066,0.00690061389627335,-2.1427740432338,-2.11568155731566
"BEPA","BEPA_395_5","p12",-2.01828052996924,0.0151466508251672,-2.04371508669451,-1.98422965529951
"BEPA","BEPA_395_5","p88",-2.23997156113207,0.0135298901927026,-2.27083507820551,-2.21761853232226
"BEPA","BEPA_81_1","Kmax",1.03026206562167,0.0188272937517985,0.993634759272164,1.06712413762348
"BEPA","BEPA_81_1","slope",481.111988418107,120.28235990661,245.174881235625,717.999716639946
"BEPA","BEPA_81_1","p50",-2.28309883108944,0.0135871894351,-2.30990035490147,-2.25662746555953
"BEPA","BEPA_81_1","p12",-2.17956627460289,0.224902572404483,-2.23790439529597,-2.0577534032745
"BEPA","BEPA_81_1","p88",-2.38663138757599,0.221923612055274,-2.46549398150016,-2.36512877747349
"BEPA","BEPA_81_2","Kmax",1.68455481731916,0.0141026266989393,1.65707100950357,1.71217168767756
"BEPA","BEPA_81_2","slope",498.700336820479,29.1094615119019,441.637485466065,555.889712991179
"BEPA","BEPA_81_2","p50",-2.25151159562571,0.00337097304151798,-2.25814601309226,-2.24489880865055
"BEPA","BEPA_81_2","p12",-2.15163046373229,0.00702413920126584,-2.16430301256111,-2.13668121542354
"BEPA","BEPA_81_2","p88",-2.35139272751912,0.00658160293869233,-2.36531577593414,-2.33953173164191
"BEPA","BEPA_81_3","Kmax",1.88278442557089,0.0156177905425565,1.85219113004229,1.9133755208012
"BEPA","BEPA_81_3","slope",379.577161337766,19.4572468202693,341.555611394528,417.534437562889
"BEPA","BEPA_81_3","p50",-2.27854780378231,0.00385443376513455,-2.28610519618934,-2.27099818582613
"BEPA","BEPA_81_3","p12",-2.14732085129206,0.00822518510796982,-2.16226021112618,-2.13003913566412
"BEPA","BEPA_81_3","p88",-2.40977475627256,0.00738576215660545,-2.42528835690492,-2.39637034286847
